[Tue Nov  4 22:33:13 CET 2025] Running METHOD=gudhi, DATASET=mnist, DIM=1
Saving to results/gudhi/mnist/dim1.csv
Running gudhi on datasets/mnist_npy (maxdim=1)...
  Running img_10258.npy ... done (0.75s, 25.61MB)
  Running img_10259.npy ... done (0.78s, 25.78MB)
  Running img_1026.npy ... done (0.74s, 26.55MB)
  Running img_10260.npy ... done (0.81s, 25.71MB)
  Running img_10261.npy ... done (0.80s, 28.41MB)
  Running img_10262.npy ... done (0.67s, 28.86MB)
  Running img_10263.npy ... done (0.77s, 25.93MB)
  Running img_10264.npy ... done (0.79s, 25.37MB)
  Running img_10265.npy ... done (0.71s, 27.23MB)
  Running img_10266.npy ... done (0.77s, 27.71MB)
  Running img_10267.npy ... done (0.79s, 27.99MB)
  Running img_10268.npy ... done (0.69s, 26.70MB)
  Running img_10269.npy ... done (0.65s, 26.81MB)
  Running img_1027.npy ... done (0.71s, 25.84MB)
  Running img_10270.npy ... done (0.72s, 25.97MB)
  Running img_10271.npy ... done (0.76s, 27.93MB)
  Running img_10272.npy ... done (0.80s, 27.16MB)
  Running img_10273.npy ... done (0.80s, 26.65MB)
  Running img_10274.npy ... done (0.69s, 27.08MB)
  Running img_10275.npy ... done (0.70s, 26.67MB)
  Running img_10276.npy ... done (0.72s, 26.56MB)
  Running img_10277.npy ... done (0.71s, 28.79MB)
  Running img_10278.npy ... done (0.63s, 26.54MB)
  Running img_10279.npy ... done (0.65s, 27.30MB)
  Running img_1028.npy ... done (0.75s, 23.95MB)
  Running img_10280.npy ... done (0.69s, 23.58MB)
  Running img_10281.npy ... done (0.83s, 23.87MB)
  Running img_10282.npy ... done (0.77s, 24.72MB)
  Running img_10283.npy ... done (0.66s, 26.54MB)
  Running img_10284.npy ... done (0.78s, 26.96MB)
  Running img_10285.npy ... done (0.71s, 27.28MB)
  Running img_10286.npy ... done (0.77s, 27.92MB)
  Running img_10287.npy ... done (0.80s, 27.30MB)
  Running img_10288.npy ... done (0.82s, 26.43MB)
  Running img_10289.npy ... done (0.79s, 26.29MB)
  Running img_1029.npy ... done (0.69s, 27.03MB)
  Running img_10290.npy ... done (0.67s, 26.64MB)
  Running img_10291.npy ... done (0.69s, 24.83MB)
  Running img_10292.npy ... done (0.79s, 25.75MB)
  Running img_10293.npy ... done (0.62s, 25.97MB)
  Running img_10294.npy ... done (0.74s, 26.29MB)
  Running img_10295.npy ... done (0.76s, 25.77MB)
  Running img_10296.npy ... done (0.64s, 25.10MB)
  Running img_10297.npy ... done (0.73s, 27.85MB)
  Running img_10298.npy ... done (0.69s, 24.57MB)
  Running img_10299.npy ... done (0.79s, 27.81MB)
  Running img_103.npy ... done (0.71s, 27.94MB)
  Running img_1030.npy ... done (0.67s, 28.74MB)
  Running img_10300.npy ... done (0.72s, 24.50MB)
  Running img_10301.npy ... done (0.82s, 26.77MB)
  Running img_10302.npy ... done (0.87s, 23.70MB)
  Running img_10303.npy ... done (0.83s, 24.57MB)
  Running img_10304.npy ... done (0.67s, 26.13MB)
  Running img_10305.npy ... done (0.81s, 26.56MB)
  Running img_10306.npy ... done (0.89s, 23.36MB)
  Running img_10307.npy ... done (0.80s, 25.44MB)
  Running img_10308.npy ... done (0.71s, 24.45MB)
  Running img_10309.npy ... done (0.67s, 24.46MB)
  Running img_1031.npy ... done (0.77s, 26.73MB)
  Running img_10310.npy ... done (0.64s, 27.02MB)
  Running img_10311.npy ... done (0.63s, 26.93MB)
  Running img_10312.npy ... done (0.72s, 25.68MB)
  Running img_10313.npy ... done (0.72s, 28.02MB)
  Running img_10314.npy ... done (0.81s, 24.69MB)
  Running img_10315.npy ... done (0.79s, 27.65MB)
  Running img_10316.npy ... done (0.66s, 25.48MB)
  Running img_10317.npy ... done (0.73s, 23.39MB)
  Running img_10318.npy ... done (0.72s, 26.52MB)
  Running img_10319.npy ... done (0.75s, 24.46MB)
  Running img_1032.npy ... done (0.82s, 23.51MB)
  Running img_10320.npy ... done (0.71s, 24.97MB)
  Running img_10321.npy ... done (0.79s, 26.57MB)
  Running img_10322.npy ... done (0.76s, 27.66MB)
  Running img_10323.npy ... done (0.83s, 26.53MB)
  Running img_10324.npy ... done (0.88s, 27.79MB)
  Running img_10325.npy ... done (0.74s, 28.07MB)
  Running img_10326.npy ... done (0.75s, 27.79MB)
  Running img_10327.npy ... done (0.79s, 24.50MB)
  Running img_10328.npy ... done (0.79s, 26.79MB)
  Running img_10329.npy ... done (0.87s, 26.86MB)
  Running img_1033.npy ... done (0.81s, 27.75MB)
  Running img_10330.npy ... done (0.64s, 27.83MB)
  Running img_10331.npy ... done (0.74s, 26.78MB)
  Running img_10332.npy ... done (0.70s, 27.22MB)
  Running img_10333.npy ... done (0.77s, 27.71MB)
  Running img_10334.npy ... done (0.70s, 27.93MB)
  Running img_10335.npy ... done (0.67s, 27.67MB)
  Running img_10336.npy ... done (0.66s, 26.96MB)
  Running img_10337.npy ... done (0.71s, 26.57MB)
  Running img_10338.npy ... done (0.76s, 26.47MB)
  Running img_10339.npy ... done (0.80s, 25.93MB)
  Running img_1034.npy ... done (0.72s, 27.43MB)
  Running img_10340.npy ... done (0.77s, 27.63MB)
  Running img_10341.npy ... done (0.79s, 26.95MB)
  Running img_10342.npy ... done (0.75s, 26.44MB)
  Running img_10343.npy ... done (0.83s, 27.59MB)
  Running img_10344.npy ... done (0.71s, 27.95MB)
  Running img_10345.npy ... done (0.73s, 27.21MB)
  Running img_10346.npy ... done (0.69s, 26.94MB)
  Running img_10347.npy ... done (0.73s, 28.05MB)
  Running img_10348.npy ... done (0.73s, 27.00MB)
  Running img_10349.npy ... done (0.72s, 28.05MB)
  Running img_1035.npy ... done (0.72s, 27.98MB)
  Running img_10350.npy ... done (0.77s, 27.92MB)
  Running img_10351.npy ... done (0.72s, 27.91MB)
  Running img_10352.npy ... done (0.73s, 28.05MB)
  Running img_10353.npy ... done (0.73s, 27.84MB)
  Running img_10354.npy ... done (0.75s, 25.11MB)
  Running img_10355.npy ... done (0.76s, 27.79MB)
  Running img_10356.npy ... done (0.72s, 26.89MB)
  Running img_10357.npy ... done (0.78s, 27.54MB)
  Running img_10358.npy ... done (0.70s, 27.80MB)
  Running img_10359.npy ... done (0.71s, 28.12MB)
  Running img_1036.npy ... done (0.74s, 27.96MB)
  Running img_10360.npy ... done (0.71s, 27.21MB)
  Running img_10361.npy ... done (0.74s, 27.82MB)
  Running img_10362.npy ... done (0.71s, 27.16MB)
  Running img_10363.npy ... done (0.73s, 26.77MB)
  Running img_10364.npy ... done (0.72s, 25.42MB)
  Running img_10365.npy ... done (0.73s, 26.71MB)
  Running img_10366.npy ... done (0.80s, 26.18MB)
  Running img_10367.npy ... done (0.78s, 27.99MB)
  Running img_10368.npy ... done (0.75s, 27.92MB)
  Running img_10369.npy ... done (0.75s, 26.38MB)
  Running img_1037.npy ... done (0.76s, 27.90MB)
  Running img_10370.npy ... done (0.76s, 27.55MB)
  Running img_10371.npy ... done (0.71s, 27.30MB)
  Running img_10372.npy ... done (0.63s, 26.80MB)
  Running img_10373.npy ... done (0.74s, 26.11MB)
  Running img_10374.npy ... done (0.78s, 26.53MB)
  Running img_10375.npy ... done (0.79s, 27.90MB)
  Running img_10376.npy ... done (0.66s, 27.26MB)
  Running img_10377.npy ... done (0.72s, 27.86MB)
  Running img_10378.npy ... done (0.74s, 27.93MB)
